Source,Target,Type,Id,Label,Weight,batchname
wuzhiwo,caijingblog,Directed,9161,,1,wuzhiwo_1
wuzhiwo,caingdotcom,Directed,9162,,1,wuzhiwo_1
wuzhiwo,caoyi,Directed,9163,,1,wuzhiwo_1
wuzhiwo,cccalendar,Directed,9164,,1,wuzhiwo_1
wuzhiwo,cctvbrk,Directed,9166,,1,wuzhiwo_1
wuzhiwo,cdt,Directed,9167,,1,wuzhiwo_1
wuzhiwo,chinareport,Directed,9171,,1,wuzhiwo_1
wuzhiwo,chineisei,Directed,9172,,1,wuzhiwo_1
wuzhiwo,chrlcg,Directed,9173,,1,wuzhiwo_1
wuzhiwo,civil_media,Directed,9175,,1,wuzhiwo_1
wuzhiwo,clipnabber,Directed,9176,,1,wuzhiwo_1
wuzhiwo,cnh1n1,Directed,9179,,1,wuzhiwo_1
wuzhiwo,cnni,Directed,9181,,1,wuzhiwo_1
wuzhiwo,cnsocialweb,Directed,9183,,1,wuzhiwo_1
wuzhiwo,cnvisualculture,Directed,9184,,1,wuzhiwo_1
wuzhiwo,cnyulun,Directed,9185,,1,wuzhiwo_1
wuzhiwo,cocolinx,Directed,9186,,1,wuzhiwo_1
wuzhiwo,comodozyhai,Directed,9187,,1,wuzhiwo_1
wuzhiwo,coolloud,Directed,9188,,1,wuzhiwo_1
wuzhiwo,cuddly_v,Directed,9189,,1,wuzhiwo_1
wuzhiwo,cyizhong,Directed,9192,,1,wuzhiwo_1
wuzhiwo,dalailamacn,Directed,9193,,1,wuzhiwo_1
wuzhiwo,daofeichang,Directed,9194,,1,wuzhiwo_1
wuzhiwo,dashhuang,Directed,9196,,1,wuzhiwo_1
wuzhiwo,dkxk,Directed,9201,,1,wuzhiwo_1
wuzhiwo,dongxinet,Directed,9203,,1,wuzhiwo_1
wuzhiwo,donkeybjm,Directed,9204,,1,wuzhiwo_1
wuzhiwo,dropbox,Directed,9205,,1,wuzhiwo_1
wuzhiwo,dttoo,Directed,9206,,1,wuzhiwo_1
wuzhiwo,duxieren,Directed,9210,,1,wuzhiwo_1
wuzhiwo,dwchinese,Directed,9211,,1,wuzhiwo_1
wuzhiwo,ecocn,Directed,9212,,1,wuzhiwo_1
wuzhiwo,edu2do,Directed,9213,,1,wuzhiwo_1
wuzhiwo,enochlu,Directed,9215,,1,wuzhiwo_1
wuzhiwo,epa_uv_test,Directed,9216,,1,wuzhiwo_1
wuzhiwo,evan9501,Directed,9218,,1,wuzhiwo_1
wuzhiwo,eyeofjackiechan,Directed,9219,,1,wuzhiwo_1
wuzhiwo,e_info,Directed,9220,,1,wuzhiwo_1
wuzhiwo,fangkc,Directed,9221,,1,wuzhiwo_1
wuzhiwo,fawjournal,Directed,9223,,1,wuzhiwo_1
wuzhiwo,flaneur_tw,Directed,9226,,1,wuzhiwo_1
wuzhiwo,flymeteor,Directed,9228,,1,wuzhiwo_1
wuzhiwo,flypig,Directed,9229,,1,wuzhiwo_1
wuzhiwo,fqx,Directed,9230,,1,wuzhiwo_1
wuzhiwo,freehongkong,Directed,9231,,1,wuzhiwo_1
wuzhiwo,freeliuyong,Directed,9232,,1,wuzhiwo_1
wuzhiwo,frontiertw,Directed,9234,,1,wuzhiwo_1
wuzhiwo,ftchinese,Directed,9235,,1,wuzhiwo_1
wuzhiwo,fzhenghu_en,Directed,9238,,1,wuzhiwo_1
wuzhiwo,gfwchina,Directed,9241,,1,wuzhiwo_1
wuzhiwo,glimho,Directed,9242,,1,wuzhiwo_1
wuzhiwo,globalmon,Directed,9243,,1,wuzhiwo_1
wuzhiwo,globalvoiceszh,Directed,9244,,1,wuzhiwo_1
wuzhiwo,goingstudio,Directed,9245,,1,wuzhiwo_1
wuzhiwo,gongmengoci,Directed,9247,,1,wuzhiwo_1
wuzhiwo,gongminyaoyao,Directed,9248,,1,wuzhiwo_1
wuzhiwo,goproist,Directed,9250,,1,wuzhiwo_1
wuzhiwo,govecn,Directed,9251,,1,wuzhiwo_1
wuzhiwo,gptaiwan,Directed,9253,,1,wuzhiwo_1
wuzhiwo,guanda111,Directed,9255,,1,wuzhiwo_1
wuzhiwo,guandian,Directed,9256,,1,wuzhiwo_1
wuzhiwo,guardiannews,Directed,9257,,1,wuzhiwo_1
wuzhiwo,guishuo,Directed,9258,,1,wuzhiwo_1
wuzhiwo,healthyrus,Directed,9262,,1,wuzhiwo_1
wuzhiwo,heicailiao,Directed,9264,,1,wuzhiwo_1
wuzhiwo,herdictchinese,Directed,9267,,1,wuzhiwo_1
wuzhiwo,hkgreensense,Directed,9272,,1,wuzhiwo_1
wuzhiwo,hkreader,Directed,9273,,1,wuzhiwo_1
wuzhiwo,hmc1cn,Directed,9274,,1,wuzhiwo_1
wuzhiwo,hushufen,Directed,9281,,1,wuzhiwo_1
wuzhiwo,hutianyi,Directed,9283,,1,wuzhiwo_1
wuzhiwo,iasiaweekly,Directed,9285,,1,wuzhiwo_1
wuzhiwo,ifgreen,Directed,9286,,1,wuzhiwo_1
wuzhiwo,ijustine,Directed,9287,,1,wuzhiwo_1
wuzhiwo,ismaelan,Directed,9290,,1,wuzhiwo_1
wuzhiwo,ivanjoke,Directed,9291,,1,wuzhiwo_1
wuzhiwo,ivanzhai,Directed,9292,,1,wuzhiwo_1
wuzhiwo,jayveechen,Directed,9299,,1,wuzhiwo_1
wuzhiwo,jeff_yu,Directed,9301,,1,wuzhiwo_1
wuzhiwo,jiakon,Directed,9302,,1,wuzhiwo_1
wuzhiwo,jidian55,Directed,9303,,1,wuzhiwo_1
wuzhiwo,jifualadin,Directed,9304,,1,wuzhiwo_1
wuzhiwo,jimmy_su,Directed,9305,,1,wuzhiwo_1
wuzhiwo,jshisan,Directed,9307,,1,wuzhiwo_1
wuzhiwo,junbuilt,Directed,9309,,1,wuzhiwo_1
wuzhiwo,karenalloy,Directed,9312,,1,wuzhiwo_1
wuzhiwo,kenjikee,Directed,9313,,1,wuzhiwo_1
wuzhiwo,kevin2kelly,Directed,9315,,1,wuzhiwo_1
wuzhiwo,klx1204,Directed,9317,,1,wuzhiwo_1
wuzhiwo,kuotzk,Directed,9320,,1,wuzhiwo_1
wuzhiwo,kyodochinese,Directed,9321,,1,wuzhiwo_1
wuzhiwo,l5d,Directed,9322,,1,wuzhiwo_1
wuzhiwo,liang3404814,Directed,9327,,1,wuzhiwo_1
wuzhiwo,lifangping,Directed,9329,,1,wuzhiwo_1
wuzhiwo,life,Directed,9330,,1,wuzhiwo_1
wuzhiwo,lihuihui,Directed,9332,,1,wuzhiwo_1
wuzhiwo,lingcangzhou,Directed,9334,,1,wuzhiwo_1
wuzhiwo,lishiboke,Directed,9335,,1,wuzhiwo_1
wuzhiwo,littleoslo,Directed,9336,,1,wuzhiwo_1
wuzhiwo,live_talk_pts,Directed,9343,,1,wuzhiwo_1
wuzhiwo,maoyushi,Directed,9351,,1,wuzhiwo_1
wuzhiwo,markgstacey,Directed,9352,,1,wuzhiwo_1
wuzhiwo,marthastewart,Directed,9353,,1,wuzhiwo_1
wuzhiwo,mingpaocom,Directed,9357,,1,wuzhiwo_1
wuzhiwo,mingtian,Directed,9358,,1,wuzhiwo_1
wuzhiwo,modernmediacn,Directed,9361,,1,wuzhiwo_1
wuzhiwo,mountainhsu,Directed,9362,,1,wuzhiwo_1
wuzhiwo,nanfangzhoumo,Directed,9372,,1,wuzhiwo_1
wuzhiwo,nasa,Directed,9374,,1,wuzhiwo_1
wuzhiwo,nddaily,Directed,9375,,1,wuzhiwo_1
wuzhiwo,news50275,Directed,9379,,1,wuzhiwo_1
wuzhiwo,newsweek,Directed,9381,,1,wuzhiwo_1
wuzhiwo,nfdsbplb,Directed,9382,,1,wuzhiwo_1
wuzhiwo,nobelpeace2010,Directed,9383,,1,wuzhiwo_1
wuzhiwo,noirz,Directed,9384,,1,wuzhiwo_1
wuzhiwo,nytimes,Directed,9385,,1,wuzhiwo_1
wuzhiwo,oiwan,Directed,9388,,1,wuzhiwo_1
wuzhiwo,ouning,Directed,9390,,1,wuzhiwo_1
wuzhiwo,ours_tw,Directed,9391,,1,wuzhiwo_1
wuzhiwo,oxfamdream,Directed,9392,,1,wuzhiwo_1
wuzhiwo,oxfamhongkong,Directed,9393,,1,wuzhiwo_1
wuzhiwo,oxfamtrailhk,Directed,9394,,1,wuzhiwo_1
wuzhiwo,phinley,Directed,9400,,1,wuzhiwo_1
wuzhiwo,qhgy,Directed,9407,,1,wuzhiwo_1
wuzhiwo,qiangang,Directed,9408,,1,wuzhiwo_1
wuzhiwo,qienkuen,Directed,9409,,1,wuzhiwo_1
wuzhiwo,rabbitrunfast,Directed,9411,,1,wuzhiwo_1
wuzhiwo,rasti123,Directed,9413,,1,wuzhiwo_1
wuzhiwo,rfa_chinese,Directed,9414,,1,wuzhiwo_1
wuzhiwo,ruanyf,Directed,9417,,1,wuzhiwo_1
wuzhiwo,sesawecn,Directed,9419,,1,wuzhiwo_1
wuzhiwo,shaofoundationc,Directed,9420,,1,wuzhiwo_1
wuzhiwo,shaohuachen,Directed,9421,,1,wuzhiwo_1
wuzhiwo,shauyoo,Directed,9422,,1,wuzhiwo_1
wuzhiwo,sinrocha,Directed,9425,,1,wuzhiwo_1
wuzhiwo,socialrecommend,Directed,9427,,1,wuzhiwo_1
wuzhiwo,solarstormwatch,Directed,9428,,1,wuzhiwo_1
wuzhiwo,stefsunyanzi,Directed,9432,,1,wuzhiwo_1
wuzhiwo,sunny3751,Directed,9434,,1,wuzhiwo_1
wuzhiwo,suyutong,Directed,9436,,1,wuzhiwo_1
wuzhiwo,suzhounews,Directed,9437,,1,wuzhiwo_1
wuzhiwo,swinefluhk,Directed,9438,,1,wuzhiwo_1
wuzhiwo,taiwancorpwatch,Directed,9439,,1,wuzhiwo_1
wuzhiwo,taiwangoodlife,Directed,9441,,1,wuzhiwo_1
wuzhiwo,talentj,Directed,9442,,1,wuzhiwo_1
wuzhiwo,talkonly,Directed,9443,,1,wuzhiwo_1
wuzhiwo,tangnie22,Directed,9444,,1,wuzhiwo_1
wuzhiwo,tean,Directed,9445,,1,wuzhiwo_1
wuzhiwo,tea_ecotour,Directed,9446,,1,wuzhiwo_1
wuzhiwo,tedxguangzhou,Directed,9448,,1,wuzhiwo_1
wuzhiwo,tedxsysu,Directed,9449,,1,wuzhiwo_1
wuzhiwo,thechinapress,Directed,9452,,1,wuzhiwo_1
wuzhiwo,theellenshow,Directed,9453,,1,wuzhiwo_1
wuzhiwo,the_zooniverse,Directed,9454,,1,wuzhiwo_1
wuzhiwo,time,Directed,9458,,1,wuzhiwo_1
wuzhiwo,toolcn,Directed,9461,,1,wuzhiwo_1
wuzhiwo,twbof,Directed,9466,,1,wuzhiwo_1
wuzhiwo,twocold,Directed,9468,,1,wuzhiwo_1
wuzhiwo,unradiochinese,Directed,9470,,1,wuzhiwo_1
wuzhiwo,weiyingjie,Directed,9481,,1,wuzhiwo_1
wuzhiwo,wezhiyong,Directed,9486,,1,wuzhiwo_1
wuzhiwo,whitehouse,Directed,9488,,1,wuzhiwo_1
wuzhiwo,wikileaks,Directed,9489,,1,wuzhiwo_1
wuzhiwo,wikinews,Directed,9490,,1,wuzhiwo_1
wuzhiwo,wmhk,Directed,9494,,1,wuzhiwo_1
wuzhiwo,wuyoulan,Directed,9499,,1,wuzhiwo_1
wuzhiwo,wuyuren,Directed,9501,,1,wuzhiwo_1
wuzhiwo,xiaomi2020,Directed,9507,,1,wuzhiwo_1
wuzhiwo,xiayeliang,Directed,9510,,1,wuzhiwo_1
wuzhiwo,xinhuanews,Directed,9511,,1,wuzhiwo_1
wuzhiwo,xinminwb,Directed,9512,,1,wuzhiwo_1
wuzhiwo,xmu,Directed,9513,,1,wuzhiwo_1
wuzhiwo,xmwb,Directed,9514,,1,wuzhiwo_1
wuzhiwo,xoxosaralol,Directed,9515,,1,wuzhiwo_1
wuzhiwo,xream,Directed,9516,,1,wuzhiwo_1
wuzhiwo,xuye1226,Directed,9517,,1,wuzhiwo_1
wuzhiwo,xxcb,Directed,9518,,1,wuzhiwo_1
wuzhiwo,yanbomama,Directed,9519,,1,wuzhiwo_1
wuzhiwo,yangmo,Directed,9522,,1,wuzhiwo_1
wuzhiwo,yaodu,Directed,9523,,1,wuzhiwo_1
wuzhiwo,yapphenghui,Directed,9524,,1,wuzhiwo_1
wuzhiwo,yekuangzheng,Directed,9526,,1,wuzhiwo_1
wuzhiwo,yimalaile,Directed,9528,,1,wuzhiwo_1
wuzhiwo,ylose,Directed,9529,,1,wuzhiwo_1
wuzhiwo,youpai,Directed,9530,,1,wuzhiwo_1
wuzhiwo,youtube,Directed,9531,,1,wuzhiwo_1
wuzhiwo,yuancheng,Directed,9532,,1,wuzhiwo_1
wuzhiwo,yuanxinting,Directed,9534,,1,wuzhiwo_1
wuzhiwo,yukini520,Directed,9536,,1,wuzhiwo_1
wuzhiwo,yunzhongjinshu,Directed,9537,,1,wuzhiwo_1
wuzhiwo,ywstyle,Directed,9538,,1,wuzhiwo_1
wuzhiwo,yyyfei,Directed,9539,,1,wuzhiwo_1
wuzhiwo,zbcom,Directed,9540,,1,wuzhiwo_1
wuzhiwo,zeaz,Directed,9541,,1,wuzhiwo_1
wuzhiwo,zhangdajun,Directed,9543,,1,wuzhiwo_1
wuzhiwo,zhanghui,Directed,9545,,1,wuzhiwo_1
wuzhiwo,zhangjinjun,Directed,9547,,1,wuzhiwo_1
wuzhiwo,zhanglifan,Directed,9548,,1,wuzhiwo_1
wuzhiwo,zhangweiguo,Directed,9550,,1,wuzhiwo_1
wuzhiwo,zhangxiaolu,Directed,9551,,1,wuzhiwo_1
wuzhiwo,zhangxinmao,Directed,9552,,1,wuzhiwo_1
wuzhiwo,zhang_qin,Directed,9553,,1,wuzhiwo_1
wuzhiwo,zhaofengbin,Directed,9554,,1,wuzhiwo_1
wuzhiwo,zhaofengxue,Directed,9555,,1,wuzhiwo_1
wuzhiwo,zhaofengzhi,Directed,9556,,1,wuzhiwo_1
wuzhiwo,zhejiang,Directed,9559,,1,wuzhiwo_1
wuzhiwo,zhuangzhuangxu,Directed,9562,,1,wuzhiwo_1
wuzhiwo,zhwiki_dyk,Directed,9563,,1,wuzhiwo_1
wuzhiwo,zhwp,Directed,9564,,1,wuzhiwo_1
wuzhiwo,zining,Directed,9565,,1,wuzhiwo_1
wuzhiwo,zy_ren,Directed,9570,,1,wuzhiwo_1
wuzhiwo,__wahpapa,Directed,9572,,1,wuzhiwo_1
10anfeng,waffler22,Directed,5032,,1,waffler22_2
110779946,ooof,Directed,5033,,1,ooof_2
132600,ooof,Directed,5034,,1,ooof_2
15fun3c,ooof,Directed,5035,,1,ooof_2
19770220,wangxm,Directed,5036,,1,wangxm_2
1979bbs,ooof,Directed,5037,,1,ooof_2
1984cn,waffler22,Directed,5038,,1,waffler22_2
1989jasmine,waffler22,Directed,5039,,1,waffler22_2
19ghz,waffler22,Directed,5040,,1,waffler22_2
1shaou,waffler22,Directed,5041,,1,waffler22_2
2190247,waffler22,Directed,5042,,1,waffler22_2
24hour,waffler22,Directed,5043,,1,waffler22_2
2525nikohime,wuzhiwo,Directed,5044,,1,wuzhiwo_2
260901255,waffler22,Directed,5045,,1,waffler22_2
2freegle,wangxm,Directed,5046,,1,wangxm_2
2k612,waffler22,Directed,5047,,1,waffler22_2
2ndshao,ooof,Directed,5048,,1,ooof_2
345924521abc,wuzhiwo,Directed,5049,,1,wuzhiwo_2
34BD,wangxm,Directed,5050,,1,wangxm_2
365cao,ooof,Directed,5051,,1,ooof_2
3foong,ooof,Directed,5052,,1,ooof_2
3rolex,ooof,Directed,5053,,1,ooof_2
3rolex,wuzhiwo,Directed,5054,,1,wuzhiwo_2
3vveg,ooof,Directed,5055,,1,ooof_2
41phoenix,waffler22,Directed,5056,,1,waffler22_2
4fulldown,wangxm,Directed,5057,,1,wangxm_2
4thjune,ooof,Directed,5058,,1,ooof_2
4thjune,wuzhiwo,Directed,5059,,1,wuzhiwo_2
4_chinese,wuzhiwo,Directed,5060,,1,wuzhiwo_2
51haoba,ooof,Directed,5061,,1,ooof_2
51myvpn,ooof,Directed,5062,,1,ooof_2
54tianjing,ooof,Directed,5063,,1,ooof_2
5573771,wuzhiwo,Directed,5064,,1,wuzhiwo_2
5lai,wangxm,Directed,5065,,1,wangxm_2
5loveeason,waffler22,Directed,5066,,1,waffler22_2
5ONICE,wangxm,Directed,5067,,1,wangxm_2
5_mao,waffler22,Directed,5069,,1,waffler22_2
5_mao,ooof,Directed,5068,,1,ooof_2
5_Mao,wangxm,Directed,5070,,1,wangxm_2
62packwood,ooof,Directed,5071,,1,ooof_2
66boy,ooof,Directed,5072,,1,ooof_2
70km,ooof,Directed,5073,,1,ooof_2
730quzhang,ooof,Directed,5074,,1,ooof_2
7788de,ooof,Directed,5075,,1,ooof_2
7id,ooof,Directed,5076,,1,ooof_2
7thrhino,ooof,Directed,5077,,1,ooof_2
84xiaoming,wangxm,Directed,5078,,1,wangxm_2
851705475,ooof,Directed,5079,,1,ooof_2
881059,waffler22,Directed,5080,,1,waffler22_2
88958998,wangxm,Directed,5081,,1,wangxm_2
88songs,waffler22,Directed,5083,,1,waffler22_2
88songs,ooof,Directed,5082,,1,ooof_2
88songs,wangxm,Directed,5084,,1,wangxm_2
89lin,ooof,Directed,5085,,1,ooof_2
8-Jun,ooof,Directed,5086,,1,ooof_2
8k6,waffler22,Directed,5087,,1,waffler22_2
8m9,ooof,Directed,5088,,1,ooof_2
8zijie,ooof,Directed,5089,,1,ooof_2
996689,wuzhiwo,Directed,5090,,1,wuzhiwo_2
9joker,wuzhiwo,Directed,5091,,1,wuzhiwo_2
a081314,wuzhiwo,Directed,5092,,1,wuzhiwo_2
a13887665440,waffler22,Directed,5093,,1,waffler22_2
a168,waffler22,Directed,5094,,1,waffler22_2
a8cdl1,ooof,Directed,5095,,1,ooof_2
a8cdl1,wangxm,Directed,5096,,1,wangxm_2
aa261315,ooof,Directed,5097,,1,ooof_2
aaaaaa640518,wuzhiwo,Directed,5098,,1,wuzhiwo_2
aaaaaa999999,ooof,Directed,5099,,1,ooof_2
aaaaaa999999,wangxm,Directed,5100,,1,wangxm_2
aachen_123,wuzhiwo,Directed,5101,,1,wuzhiwo_2
aaobama,waffler22,Directed,5102,,1,waffler22_2
aaronwoo,ooof,Directed,5103,,1,ooof_2
aazz2,waffler22,Directed,5104,,1,waffler22_2
aban_61,waffler22,Directed,5105,,1,waffler22_2
abao,ooof,Directed,5106,,1,ooof_2
abo999,waffler22,Directed,5107,,1,waffler22_2
aboutheaven4023,wuzhiwo,Directed,5108,,1,wuzhiwo_2
abzb007,ooof,Directed,5109,,1,ooof_2
acecin,wangxm,Directed,5110,,1,wangxm_2
aches_cn,wangxm,Directed,5111,,1,wangxm_2
actionaidchina,ooof,Directed,5112,,1,ooof_2
aczhangming,ooof,Directed,5113,,1,ooof_2
adctnpo,wuzhiwo,Directed,5114,,1,wuzhiwo_2
addren,ooof,Directed,5115,,1,ooof_2
adeptwolf,ooof,Directed,5116,,1,ooof_2
adeyso,waffler22,Directed,5118,,1,waffler22_2
adeyso,ooof,Directed,5117,,1,ooof_2
adeyso,wuzhiwo,Directed,5119,,1,wuzhiwo_2
adia_sky,waffler22,Directed,5120,,1,waffler22_2
adingwang,waffler22,Directed,5121,,1,waffler22_2
adouban,ooof,Directed,5122,,1,ooof_2
adoyou,waffler22,Directed,5124,,1,waffler22_2
adoyou,ooof,Directed,5123,,1,ooof_2
adrianmorrison,ooof,Directed,5125,,1,ooof_2
adventure,ooof,Directed,5126,,1,ooof_2
aenstan,ooof,Directed,5127,,1,ooof_2
aerodaniel,ooof,Directed,5128,,1,ooof_2
aervea,ooof,Directed,5129,,1,ooof_2
aether,ooof,Directed,5130,,1,ooof_2
afa1990,waffler22,Directed,5131,,1,waffler22_2
afencn,wangxm,Directed,5132,,1,wangxm_2
afooli,ooof,Directed,5133,,1,ooof_2
agaguk,waffler22,Directed,5135,,1,waffler22_2
agaguk,ooof,Directed,5134,,1,ooof_2
agaguk,wangxm,Directed,5136,,1,wangxm_2
agassi_yzh,ooof,Directed,5137,,1,ooof_2
agentzhongcn,wuzhiwo,Directed,5138,,1,wuzhiwo_2
ahxxm,waffler22,Directed,5139,,1,waffler22_2
aichifan,ooof,Directed,5140,,1,ooof_2
aihansong,wangxm,Directed,5141,,1,wangxm_2
ailibuli,waffler22,Directed,5142,,1,waffler22_2
aithnem,ooof,Directed,5143,,1,ooof_2
aiww,waffler22,Directed,5145,,1,waffler22_2
aiww,ooof,Directed,5144,,1,ooof_2
aiww,wangxm,Directed,5146,,1,wangxm_2
aiww,wuzhiwo,Directed,5147,,1,wuzhiwo_2
aixin,ooof,Directed,5148,,1,ooof_2
aizong,wangxm,Directed,5149,,1,wangxm_2
aizong,wuzhiwo,Directed,5150,,1,wuzhiwo_2
ajaxblogger,waffler22,Directed,5151,,1,waffler22_2
ajiang,ooof,Directed,5152,,1,ooof_2
akwcn,waffler22,Directed,5153,,1,waffler22_2
alasiri17,ooof,Directed,5154,,1,ooof_2
albertforever,ooof,Directed,5155,,1,ooof_2
alexanderbc1,ooof,Directed,5156,,1,ooof_2
alexanderbc1,wangxm,Directed,5157,,1,wangxm_2
alexandergxm,waffler22,Directed,5158,,1,waffler22_2
alexhuu,ooof,Directed,5159,,1,ooof_2
alexkongms,wangxm,Directed,5160,,1,wangxm_2
alex_02280329,wangxm,Directed,5161,,1,wangxm_2
aliaoshazhang,waffler22,Directed,5162,,1,waffler22_2
alice7vong,ooof,Directed,5163,,1,ooof_2
aliennecessary,ooof,Directed,5164,,1,ooof_2
alisayu,wuzhiwo,Directed,5165,,1,wuzhiwo_2
ali_lincn,wuzhiwo,Directed,5166,,1,wuzhiwo_2
aljkoo7,ooof,Directed,5167,,1,ooof_2
allanex,ooof,Directed,5168,,1,ooof_2
allenzzw,ooof,Directed,5169,,1,ooof_2
allnameuse,ooof,Directed,5170,,1,ooof_2
alpha000001,waffler22,Directed,5172,,1,waffler22_2
alpha000001,ooof,Directed,5171,,1,ooof_2
alpha000001,wuzhiwo,Directed,5173,,1,wuzhiwo_2
altai,wuzhiwo,Directed,5174,,1,wuzhiwo_2
amany123,wangxm,Directed,5175,,1,wangxm_2
amazing2008,ooof,Directed,5176,,1,ooof_2
americanelement,wuzhiwo,Directed,5177,,1,wuzhiwo_2
amoiist,ooof,Directed,5178,,1,ooof_2
amon_xujl,ooof,Directed,5179,,1,ooof_2
amourachi,waffler22,Directed,5180,,1,waffler22_2
amwaymarket,waffler22,Directed,5181,,1,waffler22_2
amychencn,ooof,Directed,5182,,1,ooof_2
an1908,waffler22,Directed,5184,,1,waffler22_2
an1908,ooof,Directed,5183,,1,ooof_2
an1908,wuzhiwo,Directed,5185,,1,wuzhiwo_2
anabrasilerona,ooof,Directed,5186,,1,ooof_2
analystma,wangxm,Directed,5187,,1,wangxm_2
anarchcommunism,wangxm,Directed,5188,,1,wangxm_2
anbangs,ooof,Directed,5189,,1,ooof_2
anchorlee,ooof,Directed,5190,,1,ooof_2
anchu2012,wangxm,Directed,5191,,1,wangxm_2
andersonable,ooof,Directed,5192,,1,ooof_2
anding99,wuzhiwo,Directed,5193,,1,wuzhiwo_2
andreedziuk4096,waffler22,Directed,5194,,1,waffler22_2
andreywang,ooof,Directed,5195,,1,ooof_2
andriy817,waffler22,Directed,5196,,1,waffler22_2
andy0409fl,ooof,Directed,5197,,1,ooof_2
andyindr,ooof,Directed,5198,,1,ooof_2
andyindr,wangxm,Directed,5199,,1,wangxm_2
andywang1980,ooof,Directed,5200,,1,ooof_2
angelarche,waffler22,Directed,5202,,1,waffler22_2
angelarche,ooof,Directed,5201,,1,ooof_2
angelia2041,ooof,Directed,5203,,1,ooof_2
anjiu,waffler22,Directed,5204,,1,waffler22_2
annaconday,ooof,Directed,5205,,1,ooof_2
annaconday,wuzhiwo,Directed,5206,,1,wuzhiwo_2
annakoik,ooof,Directed,5207,,1,ooof_2
annie_tang,waffler22,Directed,5208,,1,waffler22_2
anthonyho,ooof,Directed,5209,,1,ooof_2
antigochda,waffler22,Directed,5210,,1,waffler22_2
ant_ant90,ooof,Directed,5211,,1,ooof_2
anubiszxm,ooof,Directed,5212,,1,ooof_2
anyucn,ooof,Directed,5213,,1,ooof_2
anzhefun,ooof,Directed,5214,,1,ooof_2
ao07112,waffler22,Directed,5215,,1,waffler22_2
aoshannan,waffler22,Directed,5216,,1,waffler22_2
aota123,ooof,Directed,5217,,1,ooof_2
aoyun6288,ooof,Directed,5218,,1,ooof_2
apexpunk,ooof,Directed,5219,,1,ooof_2
aping365,ooof,Directed,5220,,1,ooof_2
apollooqm,ooof,Directed,5221,,1,ooof_2
appgam,ooof,Directed,5222,,1,ooof_2
aqkyj,wangxm,Directed,5223,,1,wangxm_2
aq_qdai,waffler22,Directed,5224,,1,waffler22_2
aragonlou,ooof,Directed,5225,,1,ooof_2
ardynnpr,ooof,Directed,5226,,1,ooof_2
areswudan,ooof,Directed,5227,,1,ooof_2
ariesc06,ooof,Directed,5228,,1,ooof_2
arlei918,wuzhiwo,Directed,5229,,1,wuzhiwo_2
arokto,ooof,Directed,5230,,1,ooof_2
arrayc,ooof,Directed,5231,,1,ooof_2
arrayc,wangxm,Directed,5232,,1,wangxm_2
arscloud,ooof,Directed,5233,,1,ooof_2
art100,ooof,Directed,5234,,1,ooof_2
artec,ooof,Directed,5235,,1,ooof_2
artnext,ooof,Directed,5236,,1,ooof_2
ar_hoi,ooof,Directed,5237,,1,ooof_2
asaspirin,wuzhiwo,Directed,5238,,1,wuzhiwo_2
asddapollo,ooof,Directed,5239,,1,ooof_2
asspro3th,waffler22,Directed,5241,,1,waffler22_2
asspro3th,ooof,Directed,5240,,1,ooof_2
assumeo,ooof,Directed,5242,,1,ooof_2
assume_lo,waffler22,Directed,5243,,1,waffler22_2
at0m2,waffler22,Directed,5244,,1,waffler22_2
atgna,wuzhiwo,Directed,5245,,1,wuzhiwo_2
athronix,waffler22,Directed,5246,,1,waffler22_2
atian328,wangxm,Directed,5247,,1,wangxm_2
atwww,ooof,Directed,5248,,1,ooof_2
atwww,wangxm,Directed,5249,,1,wangxm_2
atwww,wuzhiwo,Directed,5250,,1,wuzhiwo_2
auphildutemps,ooof,Directed,5251,,1,ooof_2
austinpower86,wuzhiwo,Directed,5252,,1,wuzhiwo_2
avajiong,ooof,Directed,5253,,1,ooof_2
avbox,ooof,Directed,5254,,1,ooof_2
avelineswan,ooof,Directed,5255,,1,ooof_2
avence,ooof,Directed,5256,,1,ooof_2
averillwang,ooof,Directed,5257,,1,ooof_2
avscc,wuzhiwo,Directed,5258,,1,wuzhiwo_2
awesomerab3072,wuzhiwo,Directed,5259,,1,wuzhiwo_2
axe1989,ooof,Directed,5260,,1,ooof_2
axliu,ooof,Directed,5261,,1,ooof_2
azelee,wangxm,Directed,5262,,1,wangxm_2
azujet,wuzhiwo,Directed,5263,,1,wuzhiwo_2
azureyx,ooof,Directed,5264,,1,ooof_2
azxing,ooof,Directed,5265,,1,ooof_2
a_cai,waffler22,Directed,5266,,1,waffler22_2
a_l_q_a_e_d_a,ooof,Directed,5267,,1,ooof_2
b0dy1,ooof,Directed,5268,,1,ooof_2
b20100701,wangxm,Directed,5269,,1,wangxm_2
babaalin,wangxm,Directed,5270,,1,wangxm_2
babaohuang,ooof,Directed,5271,,1,ooof_2
babble_fish,ooof,Directed,5272,,1,ooof_2
babble_fish,wuzhiwo,Directed,5273,,1,wuzhiwo_2
baconsandwhich,waffler22,Directed,5275,,1,waffler22_2
baconsandwhich,ooof,Directed,5274,,1,ooof_2
baierduo,ooof,Directed,5276,,1,ooof_2
baimoding,ooof,Directed,5277,,1,ooof_2
baiqiaoch,ooof,Directed,5278,,1,ooof_2
